Plenarprotokoll	PLE	Cap	B-PLENARYPRO
haben	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Recht	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
selbst	PAR	NoCap	B-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
entscheiden	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
welche	PAR	NoCap	B-PARAGRAPH
Verträge	PAR	Cap	I-PARAGRAPH
sie	PAR	NoCap	I-PARAGRAPH
schließen	PAR	NoCap	I-PARAGRAPH
wollen	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
welche	PAR	NoCap	I-PARAGRAPH
sie	PAR	NoCap	I-PARAGRAPH
nichtschließen	PAR	NoCap	I-PARAGRAPH
wollen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
des	PAR	NoCap	I-PARAGRAPH
BÜNDNISSES	PAR	Cap	I-PARAGRAPH
90	NUM	NoCap	B-NUMBER
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

36	NUM	NoCap	B-NUMBER
Deutscher	PAR	Cap	B-PARAGRAPH
Bundestag	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Wahlperiode	PAR	Cap	B-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
2	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Sitzung	MEETING	Cap	B-MEETING
.	DOT	NoCap	B-DOT
Berlin	STATE	Cap	B-STATE
,	DOT	NoCap	B-DOT
Montag	WEEKDAY	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
den	PAR	NoCap	B-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
November	MONTH	Cap	B-MONTH
2013	NUM	NoCap	B-NUMBER

Marieluise	NAME	Cap	B-NAME
Beck	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
Bremen	STATE	Cap	B-STATE
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
A	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
C	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

(	BRACKET	NoCap	B-BBRACKET
D	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET
(	BRACKET	NoCap	B-BBRACKET
B	PAR	Cap	B-PARAGRAPH
)	BRACKET	NoCap	B-EBRACKET

Da	PAR	Cap	B-PARAGRAPH
verbieten	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
massiver	PAR	NoCap	I-PARAGRAPH
Druck	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wie	PAR	NoCap	B-PARAGRAPH
ihn	PAR	NoCap	I-PARAGRAPH
Russland	PAR	Cap	I-PARAGRAPH
derzeit	PAR	NoCap	I-PARAGRAPH
ausübt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Erpressung	PAR	Cap	I-PARAGRAPH
mithilfe	PAR	NoCap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Gaspreisenund	PAR	Cap	I-PARAGRAPH
Handelskriegen	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
um	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Länder	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
einen	PAR	NoCap	I-PARAGRAPH
eurasischen	PAR	NoCap	I-PARAGRAPH
Block	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
zwingen	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
sie	PAR	NoCap	I-PARAGRAPH
vom	PAR	NoCap	I-PARAGRAPH
Zugang	PAR	Cap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
EU	PAR	Cap	I-PARAGRAPH
fernzuhalten	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
inakzeptabel	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
und	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
müssen	PAR	NoCap	I-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
sehrdeutlich	PAR	NoCap	I-PARAGRAPH
sagen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
sowie	PAR	NoCap	B-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Aber	PAR	Cap	B-PARAGRAPH
Nachbarschaft	PAR	Cap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Geschäftsgrundlage	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Unsere	PAR	Cap	B-PARAGRAPH
Geschäftsgrundlage	PAR	Cap	I-PARAGRAPH
heißt	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON
Rechtsstaatlichkeit	PAR	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
Meinungsfreiheit	PAR	Cap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Toleranz	PAR	Cap	I-PARAGRAPH
gegenüber	PAR	NoCap	I-PARAGRAPH
Vielfalt	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
gerade	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
den	PAR	NoCap	I-PARAGRAPH
Entwicklungen	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
Russland	PAR	Cap	I-PARAGRAPH
sehr	PAR	NoCap	I-PARAGRAPH
wichtig	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Wir	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
gelernt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
demokratische	PAR	NoCap	I-PARAGRAPH
Gesellschaften	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
wenn	PAR	NoCap	B-PARAGRAPH
sie	PAR	NoCap	I-PARAGRAPH
Bestand	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
sollen	PAR	NoCap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
Ungarn	PAR	Cap	I-PARAGRAPH
undRumänien	PAR	NoCap	I-PARAGRAPH
war	PAR	NoCap	I-PARAGRAPH
eben	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Rede	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
nicht	PAR	NoCap	B-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
oben	PAR	NoCap	I-PARAGRAPH
eingeführt	PAR	NoCap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
können	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Demokratie	PAR	Cap	B-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
wachsen	PAR	NoCap	I-PARAGRAPH
undbraucht	PAR	NoCap	I-PARAGRAPH
dazu	PAR	NoCap	I-PARAGRAPH
aktive	PAR	NoCap	I-PARAGRAPH
Bürgerinnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Bürger	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ja	PAR	Cap	B-PARAGRAPH
,	DOT	NoCap	B-DOT
in	PAR	NoCap	B-PARAGRAPH
Belarus	PAR	Cap	I-PARAGRAPH
herrscht	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
letzte	PAR	NoCap	I-PARAGRAPH
Diktator	PAR	Cap	I-PARAGRAPH
Europas	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
füge	PAR	NoCap	I-PARAGRAPH
hinzu	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

In	PAR	Cap	B-PARAGRAPH
Aserbaidschan	PAR	Cap	I-PARAGRAPH
sieht	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
sehr	PAR	NoCap	I-PARAGRAPH
viel	PAR	NoCap	I-PARAGRAPH
besser	PAR	NoCap	I-PARAGRAPH
aus	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Aber	PAR	Cap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Menschen	PAR	Cap	I-PARAGRAPH
dort	PAR	NoCap	I-PARAGRAPH
wollen	PAR	NoCap	I-PARAGRAPH
Freiheit	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Sie	PAR	Cap	B-PARAGRAPH
wollen	PAR	NoCap	I-PARAGRAPH
reisen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Deswegen	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Visumfreiheit	PAR	Cap	I-PARAGRAPH
eines	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
wenigenwirklich	PAR	NoCap	I-PARAGRAPH
wirkungsvollen	PAR	NoCap	I-PARAGRAPH
Instrumente	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
das	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Hand	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wir	PAR	Cap	B-PARAGRAPH
dürfen	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
Präsidenten	PRE	Cap	B-PRESIDENT
Lukaschenko	PAR	Cap	B-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
mehr	PAR	NoCap	I-PARAGRAPH
helfen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
seine	PAR	NoCap	B-PARAGRAPH
Menschen	PAR	Cap	I-PARAGRAPH
einzusperren	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
indem	PAR	NoCap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
60	NUM	NoCap	B-NUMBER
Euro	PAR	Cap	B-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Visum	PAR	Cap	I-PARAGRAPH
verlangen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
60	NUM	NoCap	B-NUMBER
Euro	PAR	Cap	B-PARAGRAPH
sind	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
einem	PAR	NoCap	I-PARAGRAPH
Land	PAR	Cap	I-PARAGRAPH
wie	PAR	NoCap	I-PARAGRAPH
Belarus	PAR	Cap	I-PARAGRAPH
nämlich	PAR	NoCap	I-PARAGRAPH
sehr	PAR	NoCap	I-PARAGRAPH
viel	PAR	NoCap	I-PARAGRAPH
Geld	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Also	PAR	Cap	B-PARAGRAPH
muss	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
erste	PAR	NoCap	I-PARAGRAPH
große	PAR	NoCap	I-PARAGRAPH
wirkungsvolle	PAR	NoCap	I-PARAGRAPH
Schritt	PAR	Cap	I-PARAGRAPH
sein	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Aufgabe	PAR	Cap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Zögerlichkeit	PAR	Cap	I-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
Visumfreiheit	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
gilt	PAR	NoCap	I-PARAGRAPH
natürlich	PAR	NoCap	I-PARAGRAPH
auch	PAR	NoCap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
Blick	PAR	Cap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Ukraine	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Die	PAR	Cap	B-PARAGRAPH
EU	PAR	Cap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
derzeit	PAR	NoCap	I-PARAGRAPH
nicht	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
bester	PAR	NoCap	I-PARAGRAPH
Verfassung	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
richtig	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Aber	PAR	Cap	B-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
wunderbares	PAR	NoCap	I-PARAGRAPH
Ziel	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
das	PAR	NoCap	B-PARAGRAPH
ganze	PAR	NoCap	I-PARAGRAPH
Europa	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
vereinen	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Das	PAR	Cap	B-PARAGRAPH
braucht	PAR	NoCap	I-PARAGRAPH
Geduld	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
Klugheit	PAR	Cap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
eineechte	PAR	NoCap	I-PARAGRAPH
Mitgliedsperspektive	PAR	Cap	I-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
alle	PAR	NoCap	I-PARAGRAPH
Länder	PAR	Cap	I-PARAGRAPH
Europas	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Ich	PAR	Cap	B-PARAGRAPH
wünsche	PAR	NoCap	I-PARAGRAPH
mir	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
ganze	PAR	NoCap	I-PARAGRAPH
Haus	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
18	NUM	NoCap	B-NUMBER
.	DOT	NoCap	B-DOT
Legislaturperiode	PAR	Cap	B-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
dieser	PAR	NoCap	I-PARAGRAPH
Herausforderung	PAR	Cap	I-PARAGRAPH
zusammenarbeitet	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Schönen	PAR	Cap	B-PARAGRAPH
Dank	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
beim	PAR	NoCap	B-PARAGRAPH
BÜNDNIS	FRACT	Cap	B-FRACTION
90	NUM	Cap	I-FRACTION
/	DIV	NoCap	B-DIV
DIE	PAR	Cap	B-FRACTION
GRÜNEN	FRACT	Cap	I-FRACTION
sowie	PAR	NoCap	B-PARAGRAPH
bei	PAR	NoCap	I-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
SPD	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Präsident	PRE	Cap	B-PRESIDENT
Dr.	TITLE	Cap	B-TITLE
Norbert	NAME	Cap	B-NAME
Lammert	NAME	Cap	I-NAME
:	COL	NoCap	B-COLON

Das	PAR	Cap	B-PARAGRAPH
Wort	PAR	Cap	I-PARAGRAPH
erhält	PAR	NoCap	I-PARAGRAPH
nun	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Kollege	PAR	Cap	I-PARAGRAPH
Andreas	PAR	Cap	I-PARAGRAPH

Schockenhoff	PAR	Cap	B-PARAGRAPH
für	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU-Fraktion	PAR	Cap	B-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Dr.	TITLE	Cap	B-TITLE
Andreas	NAME	Cap	B-NAME
Schockenhoff	NAME	Cap	I-NAME
(	BRACKET	NoCap	B-BBRACKET
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET
:	COL	NoCap	B-COLON

Herr	TITLE	Cap	B-TITLE
Präsident	PRE	Cap	B-PRESIDENT
!	DOT	NoCap	B-DOT
Liebe	PAR	Cap	B-PARAGRAPH
Kolleginnen	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Kollegen	PAR	Cap	I-PARAGRAPH
!	DOT	NoCap	B-DOT
Zu	PAR	Cap	B-PARAGRAPH

Beginn	PAR	Cap	B-PARAGRAPH
meiner	PAR	NoCap	I-PARAGRAPH
Rede	PAR	Cap	I-PARAGRAPH
möchte	PAR	NoCap	I-PARAGRAPH
ich	PAR	NoCap	I-PARAGRAPH
Folgendes	PAR	Cap	I-PARAGRAPH
mitteilen	PAR	NoCap	I-PARAGRAPH
:	COL	NoCap	B-COLON

Mehrere	PAR	Cap	B-PARAGRAPH
Vorredner	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
darauf	PAR	NoCap	I-PARAGRAPH
hingewiesen	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dass	PAR	NoCap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Europäische	PAR	Cap	I-PARAGRAPH
Kommission	PAR	Cap	I-PARAGRAPH
am	PAR	NoCap	I-PARAGRAPH
24	NUM	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Oktober	MONTH	Cap	B-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Auszahlung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
nächsten	PAR	NoCap	I-PARAGRAPH
Kredittranche	PAR	Cap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
Höhe	PAR	Cap	I-PARAGRAPH
von	PAR	NoCap	I-PARAGRAPH
insgesamt5	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
6	NUM	NoCap	B-NUMBER
Milliarden	PAR	Cap	B-PARAGRAPH
Euro	PAR	Cap	I-PARAGRAPH
an	PAR	NoCap	I-PARAGRAPH
Portugal	PAR	Cap	I-PARAGRAPH
vorgeschlagen	PAR	NoCap	I-PARAGRAPH
hat	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

Unsere	PAR	Cap	B-PARAGRAPH
Parlamentsbeteiligungsrechte	PAR	Cap	I-PARAGRAPH
geben	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
Haushaltsausschuss	PAR	Cap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Recht	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
dazu	PAR	NoCap	B-PARAGRAPH
eine	PAR	NoCap	I-PARAGRAPH
Stellungnahme	PAR	Cap	I-PARAGRAPH
abzugeben	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Da	PAR	Cap	B-PARAGRAPH
wir	PAR	NoCap	I-PARAGRAPH
derzeit	PAR	NoCap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
keinen	PAR	NoCap	I-PARAGRAPH
neuen	PAR	NoCap	I-PARAGRAPH
Haushaltsausschuss	PAR	Cap	I-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
fällt	PAR	NoCap	B-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
Recht	PAR	Cap	I-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Stellungnahme	PAR	Cap	I-PARAGRAPH
indiesem	PAR	NoCap	I-PARAGRAPH
Fall	PAR	Cap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
Plenum	PAR	Cap	I-PARAGRAPH
zu	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Wir	PAR	Cap	B-PARAGRAPH
haben	PAR	NoCap	I-PARAGRAPH
uns	PAR	NoCap	I-PARAGRAPH
in	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU-Fraktion	PAR	Cap	B-PARAGRAPH
eingehend	PAR	NoCap	I-PARAGRAPH
mit	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
Umsetzungsbericht	PAR	Cap	I-PARAGRAPH
beschäftigt	PAR	NoCap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Aus	PAR	Cap	B-PARAGRAPH
unserer	PAR	NoCap	I-PARAGRAPH
Sicht	PAR	Cap	I-PARAGRAPH
spricht	PAR	NoCap	I-PARAGRAPH
nichts	PAR	NoCap	I-PARAGRAPH
gegen	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
Auszahlung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
nächsten	PAR	NoCap	I-PARAGRAPH
Tranche	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Portugal	PAR	Cap	B-PARAGRAPH
ist	PAR	NoCap	I-PARAGRAPH
insgesamt	PAR	NoCap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
dem	PAR	NoCap	I-PARAGRAPH
richtigen	PAR	NoCap	I-PARAGRAPH
Weg	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT

(	BRACKET	NoCap	B-BBRACKET
Beifall	MOOD	Cap	B-MOOD
bei	PAR	NoCap	B-PARAGRAPH
Abgeordneten	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
CDU	FRACT	Cap	B-FRACTION
/	DIV	NoCap	B-DIV
CSU	FRACT	Cap	B-FRACTION
)	BRACKET	NoCap	B-EBRACKET

Nun	PAR	Cap	B-PARAGRAPH
zur	PAR	NoCap	I-PARAGRAPH
Östlichen	PAR	Cap	I-PARAGRAPH
Partnerschaft	PAR	Cap	I-PARAGRAPH
.	DOT	NoCap	B-DOT
Fast	PAR	Cap	B-PARAGRAPH
ein	PAR	NoCap	I-PARAGRAPH
Vierteljahrhundert	PAR	Cap	I-PARAGRAPH
nach	PAR	NoCap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Überwindung	PAR	Cap	I-PARAGRAPH
der	PAR	NoCap	I-PARAGRAPH
Teilung	PAR	Cap	I-PARAGRAPH
gibt	PAR	NoCap	I-PARAGRAPH
es	PAR	NoCap	I-PARAGRAPH
inEuropa	PAR	NoCap	I-PARAGRAPH
noch	PAR	NoCap	I-PARAGRAPH
zwei	PAR	NoCap	I-PARAGRAPH
Regionen	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
in	PAR	NoCap	B-PARAGRAPH
denen	PAR	NoCap	I-PARAGRAPH
Sicherheit	PAR	Cap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
Stabilität	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
heißt	PAR	NoCap	I-PARAGRAPH
vor	PAR	NoCap	I-PARAGRAPH
allem	PAR	NoCap	I-PARAGRAPH
Demokratie	PAR	Cap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
Rechtsstaatlichkeit	PAR	Cap	B-PARAGRAPH
und	PAR	NoCap	I-PARAGRAPH
wirtschaftliche	PAR	NoCap	I-PARAGRAPH
Entwicklung	PAR	Cap	I-PARAGRAPH
–	PAR	NoCap	I-PARAGRAPH
weitergestärkt	PAR	NoCap	I-PARAGRAPH
werden	PAR	NoCap	I-PARAGRAPH
müssen;	PAR	NoCap	I-PARAGRAPH
denn	PAR	NoCap	I-PARAGRAPH
je	PAR	NoCap	I-PARAGRAPH
mehr	PAR	NoCap	I-PARAGRAPH
das	PAR	NoCap	I-PARAGRAPH
gelingt	PAR	NoCap	I-PARAGRAPH
,	DOT	NoCap	B-DOT
desto	PAR	NoCap	B-PARAGRAPH
besser	PAR	NoCap	I-PARAGRAPH
kann	PAR	NoCap	I-PARAGRAPH
sich	PAR	NoCap	I-PARAGRAPH
Europa	PAR	Cap	I-PARAGRAPH
auf	PAR	NoCap	I-PARAGRAPH
die	PAR	NoCap	I-PARAGRAPH
wachsenden	PAR	NoCap	I-PARAGRAPH
